subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_local_scale	clay sediment [ENVO:01000120]	skos:relatedMatch	ENVO:01000120	clay sediment	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:clay%20sediment%20%5BENVO%3A01000120%5D
env_local_scale	cold seep [ENVO:01000263]	skos:relatedMatch	ENVO:01000263	cold seep	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:cold%20seep%20%5BENVO%3A01000263%5D
env_local_scale	environmental zone	skos:relatedMatch	ENVO:01000408	environmental zone	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:environmental%20zone
env_local_scale	fjord	skos:relatedMatch	ENVO:00000039	fjord	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:fjord
env_local_scale	hydrothermal vent [ENVO:00000215]	skos:relatedMatch	ENVO:00000215	hydrothermal vent	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:hydrothermal%20vent%20%5BENVO%3A00000215%5D
env_local_scale	marine bathyal zone biome	skos:relatedMatch	ENVO:01000026	marine bathyal zone biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marine%20bathyal%20zone%20biome
env_local_scale	marine environmental zone [ENVO:01001201]	skos:relatedMatch	ENVO:01001201	marine environmental zone	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marine%20environmental%20zone%20%5BENVO%3A01001201%5D
env_local_scale	marine subtidal rocky reef	skos:relatedMatch	ENVO:01000150	marine subtidal rocky reef	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:marine%20subtidal%20rocky%20reef
env_local_scale	oil spill	skos:relatedMatch	ENVO:00002061	oil spill	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:oil%20spill
env_local_scale	sea beach	skos:relatedMatch	ENVO:00000092	sea beach	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sea%20beach
env_local_scale	sea shore	skos:relatedMatch	ENVO:00000485	sea shore	Lexical	https://github.com/turbomam/scoped-mapping	2021-07-07T07:40:11	env_local_scale_env_package_normalization.EnvPackage_sediment:sea%20shore
